task_id,label,explanation
17903,E1,"Grant applications are text-heavy and formulaic; an LLM can draft narratives, need statements, objectives, and evaluation plans from prompts, significantly cutting writing time."
17897,E2,"Investigating ordinance violations involves fieldwork plus documentation; an LLM can help draft interview questions, reports, and interpret ordinance text, and with case-management software could further streamline."
17896,E1,"Implementing grant projects requires planning and reporting; an LLM can help create work plans, progress reports, and compliance documentation, reducing administrative time."
17898,E1,"Public presentations are primarily content creation; an LLM can draft slide decks, speaking notes, FAQs, and handouts tailored to different audiences."
17894,E1,"Designing waste management programs is conceptual and policy design; an LLM can propose program structures, compare models, and draft policy documents and implementation plans."
8607,E0,"This is a physical cleaning and replacement task in a confined, real-world environment; an LLM cannot directly help enough to cut the time in half."
8606,E0,"Driving and physically assisting with transport are embodied, real-time tasks; an LLM can’t operate the vehicle or handle patients, and guidance would not halve task time."
8612,E1,"Reporting facts can be sped up by using the LLM to structure, phrase, or summarize written or dictated reports, reducing time spent composing accurate, clear narratives."
8608,E0,"Lifting, positioning, and loading patients on stretchers are manual, coordinated physical tasks; an LLM cannot materially reduce the time required."
8609,E0,"Accompanying and assisting EMTs involves on‑scene physical help, observation, and interaction; an LLM cannot perform these in real time or halve the workload."
8611,E0,"Checking, restocking, and organizing physical supplies on an ambulance are hands-on tasks; an LLM might provide checklists but won’t reduce the time by half."
21028,E0,"Performing minor vehicle maintenance (checking fluids, changing bulbs, etc.) is physical work; an LLM can only offer instructions, not enough to halve task duration for an average worker."
21029,E0,Cleaning and washing vehicles and equipment are manual labor tasks; an LLM cannot perform or substantially accelerate the physical work.
8610,E1,"Studying for and maintaining certifications involves learning, test prep, and tracking requirements; an LLM can generate study plans, practice questions, and explanations, significantly reducing prep time."
8613,E0,"Administering first aid (bandaging, splinting, oxygen) is hands-on, time-sensitive care; while training materials could help, real-time use wouldn’t halve the time needed to perform the procedures."
8614,E0,"Restraining or shackling violent patients is a high-risk, physical control task requiring in-person judgment and coordination; an LLM cannot materially reduce the time or effort involved."
3202,E0,"Operating forklifts and other lifting devices is a physical, in-person activity requiring real-time control and safety awareness; an LLM cannot directly reduce the time needed by half."
3201,E0,"Driving powered trucks, cars, or tractors to move materials is a physical driving task; while an LLM could offer training tips, it cannot substantially speed up the actual operation."
15266,E0,"Loading and unloading materials, whether manually or with equipment, is primarily physical labor; the LLM cannot perform or significantly accelerate the hands-on work."
3203,E0,Positioning lifting devices and securing loads involves physical manipulation and on-site judgment; an LLM cannot materially reduce the time required for these actions.
15265,E0,"Inspecting loads and moving them safely through a facility is a physical, situational task; guidance from an LLM would not cut the operational time by half."
3206,E0,"Weighing materials and recording data involves using physical scales and tags/labels; while an LLM could suggest better record formats, it does not significantly speed up the core physical process."
