task_id,sonnet_C,sonnet_D,sonnet_R,gpt_C,gpt_D,gpt_R,gemini_C,gemini_D,gemini_R,consensus_C,consensus_D,consensus_R,dispute_axes
21506-2,C2,D0,R2,C2,D0,R0,C2,D0,R2,C2,D0,R2,
21506-3,C2,D0,R2,C2,D0,R0,C2,D0,R2,C2,D0,R2,
21507-1,C2,D0,R2,C2,D2,R2,C2,D0,R2,C2,D0,R2,
21507-2,C2,D0,R2,C2,D2,R2,C2,D0,R2,C2,D0,R2,
21508,C2,D0,R2,C2,D1,R2,C2,D0,R2,C2,D0,R2,
21509,C2,D0,R2,C2,D1,R2,C2,D0,R2,C2,D0,R2,
2151,C1,D0,R0,C1,D2,R0,C1,D0,R0,C1,D0,R0,
21510,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21511-1,C2,D0,R2,C2,D1,R2,C2,D0,R2,C2,D0,R2,
21511-2,C2,D0,R2,C2,D1,R2,C2,D0,R2,C2,D0,R2,
21512,C1,D2,R2,C1,D2,R2,C1,D2,R2,C1,D2,R2,
21513,C2,D0,R2,C2,D3,R2,C2,D0,R2,C2,D0,R2,
21514-1,C2,D0,R2,C2,D1,R2,C2,D0,R2,C2,D0,R2,
21514-2,C2,D0,R2,C2,D1,R2,C2,D0,R2,C2,D0,R2,
21514-3,C2,D0,R2,C2,D1,R0,C2,D0,R2,C2,D0,R2,
21515-1,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21515-2,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21516-1,C2,D0,R2,C2,D2,R2,C2,D0,R2,C2,D0,R2,
21516-2,C2,D0,R2,C2,D2,R2,C2,D0,R2,C2,D0,R2,
21517,C2,D0,R2,C2,D1,R2,C2,D0,R2,C2,D0,R2,
21518,C1,D3,R2,C1,D3,R2,C1,D0,R2,C1,D3,R2,
21519,C2,D0,R2,C2,D1,R2,C2,D0,R2,C2,D0,R2,
21520,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21521,C2,D0,R2,C2,D1,R2,C2,D0,R2,C2,D0,R2,
21522,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21523,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21524,C1,D0,R2,C1,D2,R2,C1,D0,R2,C1,D0,R2,
21525,C2,D0,R2,C2,D3,R2,C2,D0,R2,C2,D0,R2,
21526-1,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21526-2,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21527,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21529,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
2153,C2,D0,R0,C2,D2,R0,C2,D0,R0,C2,D0,R0,
21530,C2,D0,R2,C2,D2,R2,C2,D0,R2,C2,D0,R2,
21531-1,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21531-2,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21532-1,C2,D0,R2,C2,D2,R2,C2,D0,R2,C2,D0,R2,
21532-2,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21533,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21534,C2,D0,R2,C2,D2,R2,C2,D0,R2,C2,D0,R2,
21535,C3,D0,R2,C3,D0,R2,C3,D0,R2,C3,D0,R2,
21536-1,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21536-2,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21536-3,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21537,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21538,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21539,C3,D0,R2,C3,D0,R2,C3,D0,R2,C3,D0,R2,
2154,C2,D0,R0,C2,D2,R0,C2,D0,R0,C2,D0,R0,
21540,C1,D3,R0,C2,D3,R0,C1,D3,R1,C1,D3,R0,
21541-1,C1,D0,R0,C2,D1,R0,C1,D0,R0,C1,D0,R0,
21541-2,C1,D0,R0,C1,D1,R0,C1,D0,R0,C1,D0,R0,
21542,C2,D0,R0,C2,D0,R1,C2,D0,R1,C2,D0,R1,
21543,C1,D3,R0,C1,D2,R0,C1,D3,R0,C1,D3,R0,
21544,C3,D0,R4,C3,D1,R4,C3,D0,R4,C3,D0,R4,
21545-1,C3,D0,R2,C3,D0,R2,C3,D0,R2,C3,D0,R2,
21545-2,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21546,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21547,C3,D0,R2,C3,D0,R2,C3,D0,R2,C3,D0,R2,
21548,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21549,C2,D0,R3,C2,D3,R3,C2,D0,R3,C2,D0,R3,
2155,C2,D0,R0,C2,D2,R0,C2,D0,R0,C2,D0,R0,
21550,C2,D0,R3,C2,D0,R3,C2,D0,R3,C2,D0,R3,
21551,C2,D3,R3,C2,D3,R3,C2,D3,R3,C2,D3,R3,
21552,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21553,C1,D0,R2,C1,D0,R2,C1,D0,R2,C1,D0,R2,
21554,C2,D0,R3,C2,D0,R2,C2,D0,R3,C2,D0,R3,
21555,C1,D0,R0,C1,D1,R0,C1,D0,R0,C1,D0,R0,
21556,C2,D3,R3,C2,D3,R3,C2,D3,R3,C2,D3,R3,
21558,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21559-1,C2,D0,R3,C0,D0,R0,C2,D0,R3,C2,D0,R3,
21559-2,C2,D0,R3,C0,D0,R0,C2,D0,R3,C2,D0,R3,
21559-3,C2,D0,R3,C1,D0,R0,C2,D0,R3,C2,D0,R3,
2156-1,C0,D1,R0,C1,D1,R0,C0,D1,R0,C0,D1,R0,
2156-2,C0,D1,R0,C0,D1,R0,C0,D1,R0,C0,D1,R0,
21560,C1,D1,R3,C2,D3,R3,C2,D1,R3,C2,D1,R3,
21561,C4,D0,R3,C3,D0,R3,C4,D0,R3,C4,D0,R3,
21562,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21563,C2,D1,R3,C2,D3,R0,C2,D1,R3,C2,D1,R3,
21564,C1,D0,R0,C0,D0,R0,C1,D0,R0,C1,D0,R0,
21565,C1,D0,R0,C1,D1,R0,C1,D0,R0,C1,D0,R0,
21566,C2,D0,R0,C1,D3,R0,C2,D0,R0,C2,D0,R0,
21567,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21568,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
21569,C1,D3,R0,C0,D1,R0,C1,D3,R0,C1,D3,R0,
2157,C1,D2,R0,C1,D2,R0,C1,D2,R0,C1,D2,R0,
21570,C1,D0,R0,C1,D1,R0,C1,D0,R0,C1,D0,R0,
21572,C1,D0,R3,C1,D0,R3,C1,D0,R3,C1,D0,R3,
21573,C1,D0,R0,C1,D2,R0,C1,D0,R0,C1,D0,R0,
21574,C3,D0,R4,C3,D2,R2,C3,D0,R4,C3,D0,R4,
21575,C0,D0,R0,C1,D0,R0,C0,D0,R0,C0,D0,R0,
21577,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
21578,C2,D0,R3,C2,D3,R0,C2,D3,R3,C2,D3,R3,
21579,C2,D0,R0,C2,D0,R3,C2,D0,R3,C2,D0,R3,
2158,C2,D0,R0,C2,D2,R0,C2,D0,R0,C2,D0,R0,
21580,C2,D0,R0,C2,D0,R3,C2,D0,R3,C2,D0,R3,
21581-1,C2,D1,R0,C2,D1,R3,C2,D1,R3,C2,D1,R3,
21581-2,C2,D1,R0,C2,D1,R3,C2,D1,R3,C2,D1,R3,
21582,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21583,C2,D0,R1,C2,D0,R1,C2,D0,R1,C2,D0,R1,
21584-1,C2,D0,R0,C2,D0,R3,C2,D0,R3,C2,D0,R3,
21584-2,C2,D0,R0,C2,D0,R3,C2,D0,R3,C2,D0,R3,
21585,C2,D0,R0,C2,D0,R3,C2,D0,R3,C2,D0,R3,
21586,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21587,C3,D0,R3,C3,D0,R3,C3,D0,R3,C3,D0,R3,
21588,C2,D0,R1,C2,D0,R1,C2,D0,R1,C2,D0,R1,
21589,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21590,C2,D0,R0,C2,D0,R3,C2,D0,R3,C2,D0,R3,
21591,C2,D0,R0,C2,D0,R3,C2,D0,R3,C2,D0,R3,
21592-1,C2,D0,R0,C2,D0,R3,C2,D0,R3,C2,D0,R3,
21592-2,C2,D0,R0,C2,D0,R3,C2,D0,R3,C2,D0,R3,
21593-1,C2,D0,R0,C2,D0,R3,C2,D0,R3,C2,D0,R3,
21593-2,C2,D0,R0,C2,D0,R3,C2,D0,R3,C2,D0,R3,
21594-1,C3,D0,R0,C3,D0,R3,C3,D0,R3,C3,D0,R3,
21594-2,C3,D0,R0,C3,D0,R3,C3,D0,R3,C3,D0,R3,
21595,C1,D0,R0,C2,D0,R0,C1,D0,R0,C1,D0,R0,
21596,C1,D0,R0,C2,D0,R0,C1,D0,R0,C1,D0,R0,
21597,C3,D0,R0,C3,D0,R3,C3,D0,R3,C3,D0,R3,
21598,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21599,C2,D0,R0,C2,D0,R3,C2,D0,R3,C2,D0,R3,
216,C2,D0,R1,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21600,C2,D0,R1,C2,D0,R1,C2,D0,R1,C2,D0,R1,
21601,C1,D0,R3,C1,D0,R0,C1,D0,R3,C1,D0,R3,
21602,C2,D0,R3,C2,D0,R3,C2,D0,R3,C2,D0,R3,
21603,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21604-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21604-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21605,C2,D0,R0,C2,D1,R0,,D0,,C2,D0,R0,
21606,C2,D0,R0,C2,D1,R0,C3,D0,,C2,D0,R0,
21607,C1,D0,R0,C2,D2,R0,C2,D0,,C2,D0,R0,
21608,C2,D0,R0,C2,D1,R0,C2,D0,,C2,D0,R0,
21609,C1,D0,R0,C1,D0,R0,,,,C1,D0,R0,
2161,C2,D0,R0,C2,D2,R0,C2,D0,R0,C2,D0,R0,
21610,C2,D0,R0,C3,D1,R0,C3,D0,,C3,D0,R0,
21611,C2,D0,R0,C3,D0,R0,C3,D0,,C3,D0,R0,
21612,C2,D0,R0,C2,D1,R0,,D0,,C2,D0,R0,
21613-1,C3,D0,R0,C3,D2,R0,,D0,,C3,D0,R0,
21613-2,C3,D0,R0,C3,D2,R0,,D0,,C3,D0,R0,
21614,C2,D0,R0,C3,D2,R0,C3,D0,,C3,D0,R0,
21615,C2,D0,R0,C3,D1,R0,C3,D0,,C3,D0,R0,
21616,C2,D0,R0,C2,D0,R0,C2,D0,,C2,D0,R0,
21617,C1,D0,R0,C1,D0,R0,,D0,,C1,D0,R0,
21618,C2,D0,R0,C2,D0,R0,,D0,,C2,D0,R0,
21619,C2,D0,R0,C3,D0,R0,C3,D0,,C3,D0,R0,
21620,C2,D0,R0,C3,D0,R0,C3,D0,,C3,D0,R0,
21621,C1,D0,R0,C1,D1,R0,,D0,,C1,D0,R0,
21622-1,C2,D0,R0,C2,D1,R0,,D0,,C2,D0,R0,
21622-2,C2,D0,R0,C2,D1,R0,,D0,,C2,D0,R0,
21623-1,C2,D0,R0,C3,D0,R0,C3,D0,,C3,D0,R0,
21623-2,C2,D0,R0,C3,D0,R0,C3,D0,,C3,D0,R0,
21624-1,C2,D0,R0,C3,D0,R0,C3,D0,,C3,D0,R0,
21624-2,C2,D0,R0,C3,D0,R0,C3,D0,,C3,D0,R0,
21625,C1,D0,R0,C1,D0,R0,,D0,,C1,D0,R0,
21626,C2,D0,R1,C2,D1,R1,,D0,R1,C2,D0,R1,
21627,C1,D0,R0,C1,D1,R0,,D0,,C1,D0,R0,
21628,C2,D0,R0,C2,D2,R0,,D0,,C2,D0,R0,
21629,C2,D0,R0,C2,D0,R0,C2,D0,,C2,D0,R0,
21630,C2,D0,R0,C3,D0,R0,C3,D0,,C3,D0,R0,
21631,C2,D0,R1,C2,D1,R1,,D0,R1,C2,D0,R1,
21632,C2,D0,R0,C2,D1,R0,,D0,,C2,D0,R0,
21633,C2,D0,R2,C3,D0,R2,C3,D0,R2,C3,D0,R2,
21634-1,C1,D0,R0,C1,D1,R0,,D0,,C1,D0,R0,
21634-2,C2,D0,R0,C2,D0,R0,C2,D0,,C2,D0,R0,
21635,C1,D0,R0,C2,D0,R0,C1,D0,R2,C1,D0,R0,
21636,C1,D0,R0,C1,D1,R0,C1,D0,R2,C1,D0,R0,
21637,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21638,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21639,C2,D0,R0,C2,D0,R2,C2,D0,R2,C2,D0,R2,
2164,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
21640,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21641,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21642,C2,D0,R2,C2,D1,R2,C2,D0,R2,C2,D0,R2,
21643,C0,D0,R0,C0,D0,R0,C0,D0,R0,C0,D0,R0,
21644,C1,D0,R0,C1,D0,R2,C1,D0,R2,C1,D0,R2,
21645-1,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21645-2,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21646,C1,D0,R0,C1,D0,R2,C1,D0,R2,C1,D0,R2,
21647,C1,D0,R0,C1,D0,R2,C1,D0,R2,C1,D0,R2,
21648-1,C2,D0,R0,C2,D0,R1,C2,D0,R1,C2,D0,R1,
21648-2,C2,D0,R0,C2,D0,R1,C2,D0,R1,C2,D0,R1,
21649-1,C2,D0,R0,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21649-2,C2,D0,R0,C2,D0,R2,C2,D0,R2,C2,D0,R2,
2165,C2,D0,R0,C2,D2,R0,C2,D0,R0,C2,D0,R0,
21650,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21651-1,C2,D0,R0,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21651-2,C2,D0,R0,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21652,C2,D0,R0,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21653,C2,D0,R0,C3,D0,R2,C3,D0,R2,C3,D0,R2,
21654,C2,D0,R0,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21656,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21657-2,C2,D0,R0,C2,D0,R0,C2,D0,R2,C2,D0,R0,
21658,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21659,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
2166,C2,D0,R0,C2,D2,R0,C2,D0,R0,C2,D0,R0,
21660-1,C2,D0,R0,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21660-2,C2,D0,R0,C2,D0,R0,C2,D0,R2,C2,D0,R0,
21661,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21662,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21663,C1,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21664,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
21665,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21666,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21667-1,C3,D0,R0,C3,D0,R0,C3,D0,R0,C3,D0,R0,
21667-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21667-3,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21668,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21669-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21669-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
2167,C2,D3,R0,C2,D3,R0,C2,D3,R0,C2,D3,R0,
21670,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21671,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21672,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21673,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21676-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21676-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21677-1,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
21677-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21678,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
21679,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21680,C2,D0,R0,C2,D0,R0,,D0,,C2,D0,R0,
21681,C1,D0,R0,C2,D0,R0,C2,D0,,C2,D0,R0,
21682-1,C1,D0,R0,C2,D0,R0,C2,D0,,C2,D0,R0,
21682-2,C1,D0,R0,C2,D0,R0,C2,D0,,C2,D0,R0,
21683-1,C3,D0,R0,C2,D1,R0,C3,D0,,C3,D0,R0,
21683-2,C1,D0,R0,C2,D2,R0,C1,D0,,C1,D0,R0,
21684,C2,D0,R0,C2,D1,R0,,D0,,C2,D0,R0,
21685,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21686,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21687-1,C1,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21687-2,C1,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21688-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21688-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21689,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
2169,C0,D2,R0,C1,D2,R0,C1,D3,R0,C1,D2,R0,
21690,C1,D0,R0,C2,D0,R0,C1,D0,R0,C1,D0,R0,
21691,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21692-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21692-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21693-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21693-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21694-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21694-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21695,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21696,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21697-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21697-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21698-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21698-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21699-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21699-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21699-3,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
217,C3,D0,R0,C3,D0,R0,C3,D0,R0,C3,D0,R0,
2170,C2,D3,R0,C2,D3,R0,C2,D3,R0,C2,D3,R0,
21700,C1,D0,R0,C2,D0,R0,C1,D0,R0,C1,D0,R0,
21701,C1,D0,R0,C2,D0,R0,C1,D0,R0,C1,D0,R0,
21702-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21702-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21702-3,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21703,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21704,C1,D0,R0,C2,D0,R0,C1,D0,R0,C1,D0,R0,
21705,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21706,C1,D0,R0,C2,D0,R0,C1,D0,R0,C1,D0,R0,
21707,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21708,C1,D0,R0,C2,D0,R0,C1,D0,R0,C1,D0,R0,
21709-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21709-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
2171,C2,D3,R0,C2,D2,R0,C2,D3,R0,C2,D3,R0,
21710-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21710-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21711,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21712,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21713,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21714-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21714-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21715-1,C1,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
21715-2,C1,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21716,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21717-1,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21717-2,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21718,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21719-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21719-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
2172-1,C1,D2,R0,C1,D2,R0,C1,D2,R0,C1,D2,R0,
2172-2,C1,D2,R0,C1,D2,R0,C2,D3,R0,C1,D2,R0,
21720,C1,D0,R0,C1,D1,R0,C1,D0,R0,C1,D0,R0,
21721,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21722,C3,D0,R0,C3,D0,R0,C3,D0,R0,C3,D0,R0,
21723,C2,D0,R0,C3,D0,R0,C2,D0,R0,C2,D0,R0,
21724,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21725,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
21726,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
21727,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
21728,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21729,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
2173-1,C0,D2,R0,C1,D2,R0,C1,D2,R0,C1,D2,R0,
2173-2,C2,D2,R0,C2,D2,R0,C2,D2,R0,C2,D2,R0,
21730-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21730-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21730-3,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21731-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21731-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21732-1,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
21732-2,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
21733-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21733-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21733-3,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21734,C2,D0,R0,C3,D0,R0,C2,D0,R0,C2,D0,R0,
21735,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
21736,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
21737,C3,D0,R0,C3,D1,R0,C3,D0,R0,C3,D0,R0,
21738,C1,D0,R0,C1,D1,R0,C1,D0,R0,C1,D0,R0,
21739,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
21740-1,C3,D0,R0,C3,D0,R0,C3,D0,R0,C3,D0,R0,
21740-2,C3,D0,R0,C3,D0,R0,C3,D0,R0,C3,D0,R0,
21741-1,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21741-2,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21742,C0,D0,R0,C0,D0,R0,C0,D0,R0,C0,D0,R0,
21743,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21744,C2,D1,R0,C2,D1,R2,C2,D1,R2,C2,D1,R2,
21745,C2,D0,R0,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21746,C1,D0,R0,C2,D1,R2,C1,D0,R2,C1,D0,R2,
21747,C1,D0,R0,C2,D0,R2,C1,D0,R2,C1,D0,R2,
21748,C2,D0,R0,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21749-1,C3,D0,R0,C3,D0,R2,C3,D0,R2,C3,D0,R2,
21749-2,C3,D0,R0,C3,D0,R2,C3,D0,R2,C3,D0,R2,
2175,C1,D3,R0,C1,D3,R0,C2,D3,R0,C1,D3,R0,
21750,C3,D0,R0,C3,D0,R2,C3,D0,R2,C3,D0,R2,
21751,C2,D0,R0,C2,D0,R0,C2,D0,R0,C2,D0,R0,
21752,C3,D0,R0,C3,D0,R2,C3,D0,R2,C3,D0,R2,
21753,C2,D0,R0,C2,D1,R0,C2,D0,R0,C2,D0,R0,
21754,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21755,C3,D0,R0,C2,D0,R0,C3,D0,R2,C3,D0,R0,
21756,C1,D0,R0,C1,D0,R0,C1,D0,R1,C1,D0,R0,
21757,C3,D0,R0,C2,D0,R0,C3,D0,R2,C3,D0,R0,
21758,C2,D0,R0,C2,D2,R0,C2,D0,R2,C2,D0,R0,
21759,C3,D0,R0,C3,D0,R2,C3,D0,R2,C3,D0,R2,
2176,C1,D2,R0,C1,D2,R0,C2,D3,R0,C1,D2,R0,
21760,C0,D0,R0,C0,D0,R0,C0,D0,R0,C0,D0,R0,
21761,C0,D0,R0,C1,D0,R0,C0,D0,R0,C0,D0,R0,
21762,C1,D0,R0,C1,D0,R0,C1,D0,R0,C1,D0,R0,
21763,C3,D0,R0,C3,D0,R2,C3,D0,R2,C3,D0,R2,
21764,C2,D0,R0,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21765,C2,D0,R0,C2,D0,R0,C2,D0,R2,C2,D0,R0,
21766,C2,D0,R2,C2,D0,R2,C2,D0,R2,C2,D0,R2,
21767,C2,D0,R2,C2,D3,R2,C2,D0,R2,C2,D0,R2,
